Mostly False,"""When the House wants to stop Enterprise Florida ... they’re hurting our rural communities.""",Rick Scott,Republican,32,28,39,36,8
Full Flop,On whether the Senate should vote in a timely manner on a Supreme Court nominee.,Tammy Baldwin,Democrat,12,6,11,12,0
Half-True,"""The sanctions that we put on (Russia) for the Crimea annexation and meddling in Ukraine ... have absolutely crushed the ruble by 50 percent. And GDP from 2014 to 2016 is 50 percent down in Russia, as well.""",Anthony Tata,none,0,0,1,0,0
Mostly False,"""Muslims offended that their kids have to recite national anthem.""",Bloggers,none,29,99,19,16,302
False,"Says Sen. John McCain was ""caught making highly illegal phone call to foreign country.""",Bloggers,none,29,99,19,16,302
Half-True,"""Most of these mass shootings take place in (areas) where you're not allowed to have a concealed weapons permit.""",Richard Corcoran,Republican,2,2,5,1,0
Half-True,"""More than ever our nation and the traveling public rely on Amtrak for mobility.""",Wick Moorman,none,0,0,1,0,0
Pants on Fire!,"Says ""Hillary Clinton filed for divorce In New York courts.""",Bloggers,none,29,99,19,16,302
Half-True,"Recent immigration raids ""are not business as usual. The raids are being done indiscriminately. They’re not focused simply on criminal aliens.""",Robert Menendez,Democrat,1,3,2,3,0
Mostly True,"""Today, 27 million people .. are enslaved.""",Bob Corker,none,1,0,0,3,0
Mostly False,"""Your politicians in Tallahassee today are saying, in your area, that they don't need any more jobs. That is exactly what Rep. Paul Renner said.""",Rick Scott,Republican,32,28,39,36,8
Mostly True,"""Eleven individuals who make over $30 million each got $22 million credit"" from Wisconsin's manufacturing and agriculture tax credit.",Gordon Hintz,none,1,0,0,2,0
True,"The status quo led the General Assembly to reduce pension payments four straight years starting in 2005, costing billions of dollars as the delay in contributions essentially borrowed from pension funds at a very high interest rate.",Bruce Rauner,Republican,4,6,4,2,4
Pants on Fire!,"""If Governor Cooper's proposed bill for repealing HB2 becomes law, it will create a state-sanctioned 'Look But Don't Touch' policy in our bathrooms.""",Dan Forest,Republican,0,1,0,0,1
True,"New York state subsidizes private colleges ""probably more than any other state except maybe one.""",Andrew Cuomo,Democrat,5,3,5,2,0
False,"Says Donald Trump was ""caught investing in (the) Dakota Pipeline before signing it.""",LearnProgress.org,none,0,0,0,0,0
Mostly False,"""The Oroville dam failure was entirely avoidable: California passed a $7.5 Billion water bond in 2014 but Jerry Brown didn't spend $1 on new water storage or improvements to existing infrastructure like Oroville.""",Travis Allen,Republican,3,2,0,2,1
Mostly True,"In the ""past few weeks,"" President Donald Trump pointed out ""Iranian violations on ballistic missile tests. By the way, these ballistic missiles are inscribed in Hebrew, ‘Israel must be destroyed.’ """,Benjamin Netanyahu,None,0,0,0,1,0
Pants on Fire!,"Says Bill Gates tweeted, ""I think Donald Trump will go down to history as one of the greatest presidents, just like Reagan.""",Bloggers,none,29,99,19,16,302
Pants on Fire!,"Says a Republican U.S. House member from Texas, Rob McCaskill, tweeted that he ""can’t wait for the next 9/11.""",Liberal Blogger,none,0,0,0,1,1
Full Flop,On using the Common Core standards for English and math instruction,Lowell Holtz,None,1,0,0,1,0
Full Flop,On using the Common Core standards for English and math instruction,John Humphries,None,1,0,0,0,0
Pants on Fire!,"Says there is a ""new law now charging all protesters with terrorism.""",Bloggers,none,29,99,19,16,302
Mostly True,"""Before the Affordable Care Act, (West Virginia’s) uninsured rate for people 64 to 19 was 29 percent. Today, it is 9 percent.""",Bernie Sanders,Independent,21,15,32,46,0
Mostly False,"""I'm calling into question the accuracy of the ruling. The district judge in Seattle said there was no indication of terrorism from these seven countries in our country.""",Stephen Miller,none,1,0,0,0,1
False,"""Food waste is the 3rd largest contributor"" of greenhouse gas emissions.",World Food Program,none,0,1,0,0,0
Mostly True,"Of 1 million green cards issued a year, ""almost none of those green cards are based on job skills or demonstrated economic needs.""",Tom Cotton,Republican,5,5,2,4,1
Mostly True,"Israel cut its illegal immigration rate by ""99 percent"" by constructing a 143-mile fence along its southern border.",Ron Johnson,Republican,16,7,12,13,1
Pants on Fire!,"""Idaho mother sentenced to prison after multiple citations for breastfeeding in public.""",TheSeattleTribune.com,none,0,0,0,0,2
Pants on Fire!,"""This issue of busing voters in to New Hampshire is widely known by anyone who’s worked in New Hampshire politics. It’s very real, it’s very serious.""",Stephen Miller,none,1,0,0,0,1
Mostly True,"""Just last year, alone, 710 police officers"" were assaulted in New York state.",Martin Golden,Republican,0,0,0,1,0
Mostly True,"""If you have a family, the current minimum wage easily qualifies you for food stamps.""",John Patrick,Democrat,0,0,0,1,0
False,"The United States Court of Appeals for the 9th Circuit is ""the most overturned court in the country.""",Sean Hannity,none,4,7,4,2,1
False,"""Hundreds of illegal immigrants subject to detainers were released in the last week since the new sanctuary policy was adopted by the Travis County Sheriff's Office.""",Dawn Buckingham,Republican,0,1,0,0,0
True,"Graduation rates in Buffalo’s school district, which were ""around 48 percent are now up to 64 percent"" since Say Yes Buffalo launched.",Byron Brown,Democrat,0,0,0,0,0
Mostly False,"Says Secretary of State Rex Tillerson got a ""government service golden parachute"" payment of $180 million ""from Exxon Mobil that he would have to forfeit had he taken a job elsewhere.""",Tammy Baldwin,Democrat,12,6,11,12,0
Mostly True,"""Tanzania farmers face 12 years in prison for trading seeds thanks to foreign aid.""",Danielle Nierenberg,none,0,0,0,1,0
Mostly True,"""Over 39% of violent criminals return to prison following their release.""",Joe Sanfelippo,Republican,0,0,0,2,0
Half-True,"Says President Barack Obama’s nominees met a standard of 60 votes, ""a standard that was met by Elena Kagan as well as Sonia Sotomayor, President Obama's choices.""",Richard Durbin,Democrat,0,3,2,1,1
Half-True,"Says former President Barack Obama’s Supreme Court nominations ""required 60 votes.""",Bernie Sanders,Independent,21,15,32,46,0
Half-True,"""Spending more taxpayer money on VISIT FL (or less) has not demonstrated a direct impact on tourism.""",Richard Corcoran,Republican,2,2,5,1,0
Pants on Fire!,"Says ""President Trump makes English the official language of the United States!""",Bloggers,none,29,99,19,16,302
Pants on Fire!,"Says a video shows ""Coretta Scott King thanking Jeff Sessions for Rosa Parks library.""",True Pundit,None,0,0,0,0,1
Pants on Fire!,"Says President Donald Trump ""signs a visa-free travel policy"" for Ghana and Malawi.",Bloggers,none,29,99,19,16,302
Mostly False,Says Melania Trump’s security detail at Trump Tower costs more than the annual budget for the National Endowment for the Arts.,Social Media,none,1,0,0,1,2
Mostly True,"""Back when Ted Cruz called Mitch McConnell a liar on the floor of the Senate floor, nobody invoked Rule 19 to censor him.""",Jeanne Shaheen,Democrat,3,0,4,4,0
True,"Says ExxonMobil ""fought to kill"" a rule requiring oil and mining companies to disclose payments made to foreign governments.",Sherrod Brown,Democrat,4,4,6,9,1
Mostly False,"""Legislators themselves cannot afford to buy housing in California.""",Chad Mayes,Republican,1,0,0,0,0
Mostly False,"Says Republicans are ""organizing to take people’s health care away.""",Tammy Baldwin,Democrat,12,6,11,12,0
Pants on Fire!,"Says President Donald Trump’s ""executive order leads to capture of ISIS leader, Rasheed Muhammad.""",Bloggers,none,29,99,19,16,302
Mostly False,"""ISIS is already using the rhetoric from the Trump administration, the text of this executive order, to incite attacks against us and to recruit more terrorists to their side.""",Seth Moulton,Democrat,1,0,1,0,0
Mostly False,"""It would take $135 billion to eradicate global poverty.""",Bloggers,none,29,99,19,16,302
Half-True,"The seven nations identified in Donald Trump's travel ban were ""identified by the Obama administration as the seven most dangerous countries in the world in regard to harboring terrorists.""",Reince Priebus,Republican,2,14,9,3,1
Pants on Fire!,"The HIV virus has been ""detected in Walmart bananas after 10 year old boy contracts the virus.""",CNNews3.com,none,0,0,0,0,1
Mostly False,"""We've dropped from a top 10 state in elementary reading to 30th in the nation"" under State Schools Superintendent Tony Evers’ watch.",John Humphries,None,1,0,0,0,0
Mostly False,"Says a study indicates up to $8.5 billion in lost GDP and up to 185,000 lost jobs if Texas lawmakers approve a measure limiting transgender bathroom choices.",Texas Association of Business,None,1,0,0,0,0
Mostly False,"Refugee ""vetting was very haphazard,"" under the Obama Administration. ""In many cases, we simply accepted the word of applicants.""",Tom McClintock,Republican,1,2,0,1,0
False,"""Two Iraqis came here to this country, were radicalized and they were the masterminds behind the Bowling Green massacre. … It didn't get covered""",Kellyanne Conway,none,5,4,0,0,0
Pants on Fire!,"Says former President Barack Obama ""will be on new $1 dollar bill.""",Bloggers,none,29,99,19,16,302
False,"""This is longest that the nation has gone without a secretary of the Treasury, at least in modern times. If it's not the longest, it's darn close to it.""",Kellyanne Conway,none,5,4,0,0,0
True,"""About three-quarters of (Syrian refugees) are women and children. A full third of them are kids under 12 years old.""",Keith Ellison,Democrat,1,1,0,1,0
Mostly True,"""In Florida, 70 percent of the people here illegally came on an airplane. They overstayed a visa.""",Marco Rubio,Republican,36,26,32,38,5
Half-True,"Says North Carolina gives taxpayer dollars to private schools, but ""we really don’t know what these schools are doing or how they are performing.""",Roy Cooper,Democrat,3,0,5,5,0
Pants on Fire!,"Says Mike Pence said that ""allowing rape victims to have abortions will lead to women trying to get raped.""",Bloggers,none,29,99,19,16,302
Half-True,"Says that in Texas, it’s ""already illegal to enter a bathroom to harm someone.""",Sylvia Garcia,Democrat,0,0,1,0,0
True,"""All of our taxpayers are paying roughly 22% of the U.N. budget.""",Rob Portman,Republican,3,5,11,11,1
Mostly True,"Says Donald Trump's abortion rule ""puts at risk 15 times more funding and millions more women and families ... than previous similar policies by Republican presidents.""",Jeanne Shaheen,Democrat,3,0,4,4,0
Mostly True,"""The chances of being killed by a refugee committing a terrorist act is 1 in 3.6 billion.""",Ted Lieu,Democrat,0,0,1,2,0
Mostly False,"""The Taliban went after and murdered"" people identified in the Chelsea Manning leaks.",John McCain,Republican,32,41,31,37,8
Mostly True,"The Obama administration issued an ""11th-hour rule that entrenches federal family planning funding for Planned Parenthood.""",Joni Ernst,Republican,2,2,1,2,0
Mostly False,"The language that's part of the president's National Security Council memo ""is identical to the language"" used by President George W. Bush in 2001 and President Barack Obama in 2009.",Sean Spicer,none,2,2,1,2,3
